id,filepath,label,score
02ffe8cc5cf94860b92b6b05f6b586f2,public_test/02ffe8cc5cf94860b92b6b05f6b586f2.jpeg,0,0.0030720160727800002
0305844e43ac412c98b05dfd909cf923,public_test/0305844e43ac412c98b05dfd909cf923.jpeg,1,0.9999991557142857
0305d7214c79470fa567a0086037c17f,public_test/0305d7214c79470fa567a0086037c17f.jpeg,0,1.0536278641428572e-06
030816bde0f146e292cd46d80a54bc84,public_test/030816bde0f146e292cd46d80a54bc84.jpeg,1,0.9999991557142857
030eeba58feb46c685badad8e0ddf663,public_test/030eeba58feb46c685badad8e0ddf663.jpeg,0,1.0459396727142859e-06
0313e31ef7314235a6fca55135f8a57f,public_test/0313e31ef7314235a6fca55135f8a57f.jpeg,1,0.9999984628571428
03213df23da944b182eabfc1acfaa49b,public_test/03213df23da944b182eabfc1acfaa49b.jpeg,1,0.9999991557142857
032673f451a44748a753a2735bb3518a,public_test/032673f451a44748a753a2735bb3518a.jpeg,1,0.9999990342857143
0337dc6299174241a564bea12955fa16,public_test/0337dc6299174241a564bea12955fa16.jpeg,0,1.1564782057142856e-06
03415b94a74c48bb9defd7c8b1ea6829,public_test/03415b94a74c48bb9defd7c8b1ea6829.jpeg,1,0.9999991214285713
0344577270864feda4834e2064c6d4dc,public_test/0344577270864feda4834e2064c6d4dc.jpeg,1,0.9999991557142857
0347efb55cfe4ecaa82dfc7f9d699416,public_test/0347efb55cfe4ecaa82dfc7f9d699416.jpeg,1,0.9999991214285713
0364df250d3c4eaabc221d12da5eb27a,public_test/0364df250d3c4eaabc221d12da5eb27a.jpeg,0,1.0428069341428571e-06
03691bb229444c8aa9d13fa95efd3bb9,public_test/03691bb229444c8aa9d13fa95efd3bb9.jpeg,1,0.9999991214285713
0378ca90244142c2b904b908ac589272,public_test/0378ca90244142c2b904b908ac589272.jpeg,1,0.9999989771428571
037c1ff414c5445c8dc76285911295da,public_test/037c1ff414c5445c8dc76285911295da.jpeg,1,0.9999991214285713
038d511b44fd4be29a877e3b0fc335cb,public_test/038d511b44fd4be29a877e3b0fc335cb.jpeg,1,0.9999991557142857
03919f3c776b4ac4881cd6f42b268a73,public_test/03919f3c776b4ac4881cd6f42b268a73.jpeg,1,0.9999991042857141
0395c25243cb48be88dbc2a15183a24e,public_test/0395c25243cb48be88dbc2a15183a24e.jpeg,1,0.99999909
039e5d2ef632470488c2030f16ffc57c,public_test/039e5d2ef632470488c2030f16ffc57c.jpeg,1,0.9999991014285713
03bec4840c154160bf4e32ded5ef90b3,public_test/03bec4840c154160bf4e32ded5ef90b3.jpeg,0,1.1416601442857144e-06
03d27709d39b4940a50b09e55c35e7fa,public_test/03d27709d39b4940a50b09e55c35e7fa.jpeg,0,1.0341405298571428e-06
03d52483fcd9422498da30be2e80906d,public_test/03d52483fcd9422498da30be2e80906d.jpeg,1,0.9999991557142857
03dca44e067a48b1bb665331cdec8c76,public_test/03dca44e067a48b1bb665331cdec8c76.jpeg,1,0.9999988128571429
03dd6ca1b7554b93985b7e4e892b6a2a,public_test/03dd6ca1b7554b93985b7e4e892b6a2a.jpeg,0,1.1330372942857141e-06
04032354373b44b3a814c8d3acd3fedc,public_test/04032354373b44b3a814c8d3acd3fedc.jpeg,0,1.01809828e-06
040877407d044061a3a63cb3c64e0c61,public_test/040877407d044061a3a63cb3c64e0c61.jpeg,1,0.9999989999999999
040e521f0fa046cd9388f9adfc412127,public_test/040e521f0fa046cd9388f9adfc412127.jpeg,0,1.0301530612857141e-06
040f61a7cbe545c185636bec066aa5d8,public_test/040f61a7cbe545c185636bec066aa5d8.jpeg,1,0.9999991557142857
0418765a065343a58c30cb7142331637,public_test/0418765a065343a58c30cb7142331637.jpeg,0,1.5045847041428571e-06
042f212feb044471853f0dc316cbed0c,public_test/042f212feb044471853f0dc316cbed0c.jpeg,0,1.01809828e-06
0438248df2bf4d95b55cb9f8815a4f50,public_test/0438248df2bf4d95b55cb9f8815a4f50.jpeg,1,0.9999991214285713
043e24c112b84d3cb3a4bc76f10dc840,public_test/043e24c112b84d3cb3a4bc76f10dc840.jpeg,1,0.9999988914285713
0442752b6ac7479b839807ad9df1ca3b,public_test/0442752b6ac7479b839807ad9df1ca3b.jpeg,0,1.0172953342857144e-06
0442fb38c3144b80a91602219eb4a7e7,public_test/0442fb38c3144b80a91602219eb4a7e7.jpeg,1,0.9999991557142857
044df706ea5c41efacb15c448f1999b8,public_test/044df706ea5c41efacb15c448f1999b8.jpeg,1,0.9999991042857141
044fef64506d44d0ae54e3e29f2d8bf6,public_test/044fef64506d44d0ae54e3e29f2d8bf6.jpeg,1,0.9999989185714284
04522f5c0e054f1da424ad397ac31a7e,public_test/04522f5c0e054f1da424ad397ac31a7e.jpeg,1,0.9999991557142857
04582fc5aab2401192621a36f639cfee,public_test/04582fc5aab2401192621a36f639cfee.jpeg,0,1.0405192812857144e-06
0462484277f64026baf15784452faf16,public_test/0462484277f64026baf15784452faf16.jpeg,1,0.99997832
04752e0c8abe4662a8fc36e2446dcae8,public_test/04752e0c8abe4662a8fc36e2446dcae8.jpeg,1,0.9999991557142857
04769cb4349f4b6291b795d3db942797,public_test/04769cb4349f4b6291b795d3db942797.jpeg,1,0.9999991128571428
047d38cfcb824a02bf96643585e6d5d9,public_test/047d38cfcb824a02bf96643585e6d5d9.jpeg,1,0.9999991557142857
047f31269d3a4a989a587b1d72bdf26a,public_test/047f31269d3a4a989a587b1d72bdf26a.jpeg,1,0.9999991214285713
0484f81ebb054811b9f7041e883ac082,public_test/0484f81ebb054811b9f7041e883ac082.jpeg,1,0.9999991042857141
04939110349c4f5ab21fd5b7d8e960c9,public_test/04939110349c4f5ab21fd5b7d8e960c9.jpeg,1,0.9999991557142857
049e00cc988145c5b7bf4fdaaf2de2ad,public_test/049e00cc988145c5b7bf4fdaaf2de2ad.jpeg,0,1.1907052884285716e-06
04a50005d0214b6aba9aec58576506aa,public_test/04a50005d0214b6aba9aec58576506aa.jpeg,1,0.9999991557142857
04a8f92d6dbc4fe1864467c7c715e5df,public_test/04a8f92d6dbc4fe1864467c7c715e5df.jpeg,1,0.9999990471428571
04b64a5bb4bc4cdf9fb6d3d88a138879,public_test/04b64a5bb4bc4cdf9fb6d3d88a138879.jpeg,0,1.1096846514285714e-06
04bf8211c6fb442ea6acced0716d542a,public_test/04bf8211c6fb442ea6acced0716d542a.jpeg,1,0.99999898
04c18bb07ce047148d9b460c75fcf3d1,public_test/04c18bb07ce047148d9b460c75fcf3d1.jpeg,0,1.0300252348571429e-06
04c3657219244fbc80c244a887aaef40,public_test/04c3657219244fbc80c244a887aaef40.jpeg,1,0.9999991214285713
04c63a815a7f46208cc428ea1d36d432,public_test/04c63a815a7f46208cc428ea1d36d432.jpeg,1,0.9999991214285713
04c7f5ead5474a0eaef4713fe7311696,public_test/04c7f5ead5474a0eaef4713fe7311696.jpeg,1,0.9999991057142857
04c8409d395c407f94465d82f6c90d43,public_test/04c8409d395c407f94465d82f6c90d43.jpeg,1,0.9999991271428571
04d10d2ed2334e4089f81b21733346f2,public_test/04d10d2ed2334e4089f81b21733346f2.jpeg,1,0.99999907
04e17e093c7e487ea98444b94861aeb6,public_test/04e17e093c7e487ea98444b94861aeb6.jpeg,1,0.9999991557142857
04ebeccb490f4b199c09d14e95637e5d,public_test/04ebeccb490f4b199c09d14e95637e5d.jpeg,1,0.9999991214285713
04f247901a194569bb4921aa3a959c4f,public_test/04f247901a194569bb4921aa3a959c4f.jpeg,0,1.04979642e-06
04f448ad7fe744ca87f4e0f5f5064c91,public_test/04f448ad7fe744ca87f4e0f5f5064c91.jpeg,0,1.0459396727142859e-06
04f60ef0cb5d4666af5f66108e199367,public_test/04f60ef0cb5d4666af5f66108e199367.jpeg,1,0.9999991414285713
04fe77c176834d968914d24a571ceec2,public_test/04fe77c176834d968914d24a571ceec2.jpeg,1,0.9999991557142857
04ffd936f0624f54917ff96758300b60,public_test/04ffd936f0624f54917ff96758300b60.jpeg,0,1.0438892769999998e-06
05087bb9bfe140f2816ae4ddbb994f41,public_test/05087bb9bfe140f2816ae4ddbb994f41.jpeg,0,1.0437614505714285e-06
050abdfcdbcd4b54a1970c8d86932ae4,public_test/050abdfcdbcd4b54a1970c8d86932ae4.jpeg,0,1.0230823255714287e-06
0515e08e4ac145cfb90ee1da69a7d0ed,public_test/0515e08e4ac145cfb90ee1da69a7d0ed.jpeg,0,1.0155825299999998e-06
051b301001774c70b24ccff614fbf59d,public_test/051b301001774c70b24ccff614fbf59d.jpeg,1,0.9999991557142857
0525126f78fa4ed38ec3ed3f20745dd8,public_test/0525126f78fa4ed38ec3ed3f20745dd8.jpeg,0,1.0172953342857144e-06
052c3e94d6354d51a8f045c493f2d21c,public_test/052c3e94d6354d51a8f045c493f2d21c.jpeg,1,0.9999991042857141
0532e015642f4ccab8da8463eba0cc00,public_test/0532e015642f4ccab8da8463eba0cc00.jpeg,0,1.2253100084285714e-06
054790cfaf9e4f089aca2b969770ffdb,public_test/054790cfaf9e4f089aca2b969770ffdb.jpeg,1,0.9999991557142857
054eb5d4970242e5a0027c7abf41b24f,public_test/054eb5d4970242e5a0027c7abf41b24f.jpeg,0,1.0146726714285714e-06
0554292a01514651837f2f3da6aa507f,public_test/0554292a01514651837f2f3da6aa507f.jpeg,1,0.9999991557142857
0555023f6b2a4f8c90fee4d44d67fbc8,public_test/0555023f6b2a4f8c90fee4d44d67fbc8.jpeg,0,1.1080452755714286e-06
055ba0a653304f68916a1a04e7bd1ca3,public_test/055ba0a653304f68916a1a04e7bd1ca3.jpeg,0,1.2109676045714285e-06
055c93f59e014d5bb893a69c3e65b5ec,public_test/055c93f59e014d5bb893a69c3e65b5ec.jpeg,0,1.1613996657142857e-06
056673db9d744735861815e236ebb754,public_test/056673db9d744735861815e236ebb754.jpeg,1,0.9998697414285714
057395d332c44bd48f134ccb30c48f1d,public_test/057395d332c44bd48f134ccb30c48f1d.jpeg,1,0.9999991557142857
05783b5b30d243ce9d641a0d2dce46f9,public_test/05783b5b30d243ce9d641a0d2dce46f9.jpeg,1,0.999999017142857
057e96e615e346d68640816a15ad2af3,public_test/057e96e615e346d68640816a15ad2af3.jpeg,0,1.171734118857143e-06
058bb99baca34462ab7f125ca8a17e98,public_test/058bb99baca34462ab7f125ca8a17e98.jpeg,1,0.9999991557142857
059300c15e5f4e1cb0fdb5dd4b039055,public_test/059300c15e5f4e1cb0fdb5dd4b039055.jpeg,0,1.0364189827142857e-06
05a631296e4f4355b466435bd899db0d,public_test/05a631296e4f4355b466435bd899db0d.jpeg,1,0.9999991699999998
05afdb3fe22a4b7f96a100ab5b1390bd,public_test/05afdb3fe22a4b7f96a100ab5b1390bd.jpeg,1,0.9999991128571428
05b1351531b04cec8ae615d7dd7620cc,public_test/05b1351531b04cec8ae615d7dd7620cc.jpeg,1,0.9999991899999998
05b8b32c10004e0a8f1bf60a35595426,public_test/05b8b32c10004e0a8f1bf60a35595426.jpeg,1,0.9999991557142857
05be472a0058459590e8bb204541804c,public_test/05be472a0058459590e8bb204541804c.jpeg,1,0.9999991557142857
05d07f1a4c1c426d85a0c854df211098,public_test/05d07f1a4c1c426d85a0c854df211098.jpeg,1,0.999998957142857
05d7cf54388f45d7a7ffa2b69d740ae7,public_test/05d7cf54388f45d7a7ffa2b69d740ae7.jpeg,0,1.3377605314285714e-06
05db9a8196b645479255ced182f2bc96,public_test/05db9a8196b645479255ced182f2bc96.jpeg,1,0.9999991557142857
05eae6a50ffe452d9528d03a6910a712,public_test/05eae6a50ffe452d9528d03a6910a712.jpeg,1,0.9999916999999999
05eb9092c4e0448986f77059609fe871,public_test/05eb9092c4e0448986f77059609fe871.jpeg,0,1.086650467142857e-06
05ecba05bf3a433085889b816df532aa,public_test/05ecba05bf3a433085889b816df532aa.jpeg,0,1.3178248405714288e-06
05f14fb0ba484abe99e778c80af9a6c9,public_test/05f14fb0ba484abe99e778c80af9a6c9.jpeg,0,1.0567390695714287e-06
05f2af3c8c384780930ffd8f622da374,public_test/05f2af3c8c384780930ffd8f622da374.jpeg,1,0.9999991214285713
05f9b90a5bf447f7a3e15b9d0c518fe0,public_test/05f9b90a5bf447f7a3e15b9d0c518fe0.jpeg,1,0.9999991214285713
05fa1d24aa2445919b25cafb2f322144,public_test/05fa1d24aa2445919b25cafb2f322144.jpeg,1,0.9999991557142857
0607d2ad52d84dcab8b89e051e161624,public_test/0607d2ad52d84dcab8b89e051e161624.jpeg,0,1.0182261062857143e-06
0608856045ef409ca4b8caf135af474e,public_test/0608856045ef409ca4b8caf135af474e.jpeg,1,0.9999989914285713
06133464c9944614b34a888fc095abd8,public_test/06133464c9944614b34a888fc095abd8.jpeg,0,1.0849441755714286e-06
0617ecb4eed74989b26f12bdca30d853,public_test/0617ecb4eed74989b26f12bdca30d853.jpeg,1,0.9999991214285713
06254529f32844819e0fa39723c5ee67,public_test/06254529f32844819e0fa39723c5ee67.jpeg,1,0.99999907
062e62bdc881468fb8c5557c8596ec30,public_test/062e62bdc881468fb8c5557c8596ec30.jpeg,1,0.9999991214285713
0632ac031e384763952cb8dc8d687530,public_test/0632ac031e384763952cb8dc8d687530.jpeg,1,0.9999991557142857
063bc9388af44c16892c43a7f097ccf8,public_test/063bc9388af44c16892c43a7f097ccf8.jpeg,0,1.2720486657142858e-06
064a2e11a5be4f3e8c8ed88e42e21e3f,public_test/064a2e11a5be4f3e8c8ed88e42e21e3f.jpeg,1,0.9999991042857141
064ad2c36455491d8aadf8289d54a7e3,public_test/064ad2c36455491d8aadf8289d54a7e3.jpeg,0,1.01809828e-06
064bc89826d64efe91b315fd641478e8,public_test/064bc89826d64efe91b315fd641478e8.jpeg,1,0.9999991557142857
064dfc6d253944b099e1b8a01e899275,public_test/064dfc6d253944b099e1b8a01e899275.jpeg,1,0.9999839928571429
0653f4d6179d49b48b9f88b19b621f68,public_test/0653f4d6179d49b48b9f88b19b621f68.jpeg,0,1.0193224684285715e-06
0656ed722ddb4858ab5129184e7e543e,public_test/0656ed722ddb4858ab5129184e7e543e.jpeg,0,1.0675208657142857e-06
06585848b8f146cfa5ae8fbb73827345,public_test/06585848b8f146cfa5ae8fbb73827345.jpeg,0,1.1808531371428573e-06
067c6fe7ef2b49248af37874c3466297,public_test/067c6fe7ef2b49248af37874c3466297.jpeg,1,0.9999991214285713
067e8f7aea6447fb8a9d9805de004cbb,public_test/067e8f7aea6447fb8a9d9805de004cbb.jpeg,0,1.0200633941428572e-06
06806d5272714ef5956b5859b650dad7,public_test/06806d5272714ef5956b5859b650dad7.jpeg,0,1.0416965514285714e-06
068cf32baf5d47c3a3ed94f2d1f52d44,public_test/068cf32baf5d47c3a3ed94f2d1f52d44.jpeg,0,1.0429207398571429e-06
069375f8266a4a3d874a58da8a296a0c,public_test/069375f8266a4a3d874a58da8a296a0c.jpeg,1,0.9999991128571428
0693af8bad634a6da778ef44114d42b3,public_test/0693af8bad634a6da778ef44114d42b3.jpeg,0,1.0579518634285714e-06
069646bfc6d54136b404fc4efca7a317,public_test/069646bfc6d54136b404fc4efca7a317.jpeg,1,0.9999991557142857
0698ada34aa84b1db42ffbb679cffd3d,public_test/0698ada34aa84b1db42ffbb679cffd3d.jpeg,1,0.9999991214285713
06bea3780457464da76dd852bdb3be8d,public_test/06bea3780457464da76dd852bdb3be8d.jpeg,0,1.0416965514285714e-06
06c4b1b160154367962a97bc4f51ae95,public_test/06c4b1b160154367962a97bc4f51ae95.jpeg,0,2.290210151285714e-06
06cfd642097449aa84fa939369c8c6c2,public_test/06cfd642097449aa84fa939369c8c6c2.jpeg,1,0.9999991214285713
06dc0d995a7e43daae4247f1b08a229e,public_test/06dc0d995a7e43daae4247f1b08a229e.jpeg,1,0.99999914
06e72d9a3ff6496b956fe13654c96253,public_test/06e72d9a3ff6496b956fe13654c96253.jpeg,1,0.9932541728571429
0710917070ec4dc998ca349d8d69c359,public_test/0710917070ec4dc998ca349d8d69c359.jpeg,1,0.9999936199999999
07188fd2f877438d95d96e956a791a97,public_test/07188fd2f877438d95d96e956a791a97.jpeg,1,0.9999991214285713
07324b8a10654d25a78b4cd939587378,public_test/07324b8a10654d25a78b4cd939587378.jpeg,1,0.9999991557142857
074a48238056495299d76a4fbf65ba4c,public_test/074a48238056495299d76a4fbf65ba4c.jpeg,1,0.9999991557142857
07502e2d859b472f9372e0346be7f681,public_test/07502e2d859b472f9372e0346be7f681.jpeg,0,1.0503532799999999e-06
07599fe03ab24590b39c92a2a587d0bd,public_test/07599fe03ab24590b39c92a2a587d0bd.jpeg,1,0.999999017142857
075e763ac4a040e2afa8726e8c9f926a,public_test/075e763ac4a040e2afa8726e8c9f926a.jpeg,1,0.9999991557142857
076575a21e394adc874c12dbe74c8519,public_test/076575a21e394adc874c12dbe74c8519.jpeg,1,0.9999991557142857
076cc8e4d87f45a2817720ab0a8f6a72,public_test/076cc8e4d87f45a2817720ab0a8f6a72.jpeg,0,1.1123855982714285e-05
076d9c50f9df41abb51b9aedf697879b,public_test/076d9c50f9df41abb51b9aedf697879b.jpeg,1,0.9998780128571428
07713a7a522b4ba28deb1ca05a5b0350,public_test/07713a7a522b4ba28deb1ca05a5b0350.jpeg,1,0.9999991214285713
0777379de6c34662b5da325eda99baca,public_test/0777379de6c34662b5da325eda99baca.jpeg,1,0.9999991214285713
0797148296e8401ba217c1ee61e21436,public_test/0797148296e8401ba217c1ee61e21436.jpeg,0,1.611250404142857e-06
07ad5f250e1c4c18a7ed5ab38f9b31cc,public_test/07ad5f250e1c4c18a7ed5ab38f9b31cc.jpeg,1,0.999999017142857
07c39cdf74f3402a9d587a84b7edc4e7,public_test/07c39cdf74f3402a9d587a84b7edc4e7.jpeg,1,0.9915749928571428
07c9fe40671f489ba9f6337ed38aada0,public_test/07c9fe40671f489ba9f6337ed38aada0.jpeg,1,0.9999991214285713
07da4ac6464047fa9dc2d70510c36d4b,public_test/07da4ac6464047fa9dc2d70510c36d4b.jpeg,0,1.0447154828571429e-06
07e103d7c4514769804f2b09ca78e2dc,public_test/07e103d7c4514769804f2b09ca78e2dc.jpeg,1,0.9999959042857143
07f27e9ae15346619e57917965eb2d46,public_test/07f27e9ae15346619e57917965eb2d46.jpeg,1,0.9999991271428571
07f5e9d7a7704877a673db618f2b03c0,public_test/07f5e9d7a7704877a673db618f2b03c0.jpeg,1,0.9999991042857141
